Phi_ext,I_s_original,I_s_trend,I_s_detrended,I_s_ls_fit
-1.7320000000000004e-05,0.0005068329334237,0.0005080963120204091,-1.2633785967090415e-06,0.0005068817495054715
-1.73e-05,0.0005066452947773,0.0005080970082410197,-1.451713463719714e-06,0.0005068612914341854
-1.7280000000000004e-05,0.0005067668079271,0.0005080977044616304,-1.3308965345304414e-06,0.000506842598894874
-1.726e-05,0.0005067661529804,0.000508098400682241,-1.3322477018409655e-06,0.0005068256995319352
-1.7240000000000004e-05,0.0005065586586159,0.0005080990969028517,-1.5404382869516151e-06,0.0005068106184330613
-1.722e-05,0.0005068715709098,0.0005080997931234623,-1.2282222136623293e-06,0.0005067973780934772
-1.7200000000000005e-05,0.0005069115745118,0.0005081004893440729,-1.188914832272927e-06,0.0005067859983838575
-1.718e-05,0.00050675438458,0.0005081011855646836,-1.346800984683579e-06,0.0005067764965220047
-1.7160000000000005e-05,0.0005066112076657,0.0005081018817852943,-1.4906741195942807e-06,0.0005067688870482919
-1.7140000000000002e-05,0.0005068139663017,0.0005081025780059048,-1.2886117042048726e-06,0.0005067631818049369
-1.7120000000000002e-05,0.0005068835156831,0.0005081032742265155,-1.2197585434154746e-06,0.0005067593899191143
-1.7100000000000002e-05,0.0005067135117,0.0005081039704471262,-1.3904587471262088e-06,0.0005067575177899438
-1.7080000000000002e-05,0.0005067046406354,0.0005081046666677367,-1.4000260323366936e-06,0.0005067575690793653
-1.7060000000000003e-05,0.0005069116426817,0.0005081053628883474,-1.1937202066473855e-06,0.0005067595447069187
